LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	DamianG�owienka
Date	2023/06/09
Time	13:01:43,8161287307739257812
***End_of_Header***	
	
Channels	3			
Samples	1	1	1	
Date	2023/06/09	2023/06/09	2023/06/09
Time	13:01:43,8161287307739257812	13:01:43,8161287307739257812	13:01:43,8161287307739257812
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Voltage 1	Current 1	Power 1	Comment
34,968699	0,405562	0,001453	0,000589
35,968853	0,410875	0,001450	0,000596
36,970387	0,401750	0,001522	0,000612
37,968929	0,400125	0,001552	0,000621
38,969368	0,405562	0,001479	0,000600
39,969052	0,400187	0,001501	0,000601
40,968911	0,396375	0,001548	0,000614
41,968783	0,379875	0,001599	0,000607
42,968599	0,385500	0,001573	0,000607
43,969878	0,385250	0,001581	0,000609
44,969903	0,389375	0,001595	0,000621
45,968627	0,405375	0,001504	0,000610
46,969685	0,401625	0,001508	0,000606
47,968615	0,396250	0,001544	0,000612
48,969016	0,400062	0,001497	0,000599
49,968589	0,394750	0,001552	0,000612
50,968904	0,389437	0,001563	0,000608
51,968715	0,385313	0,001584	0,000610
52,968774	0,379875	0,001610	0,000612
53,968694	NaN	NaN	0,000000
0,000000	0,390813	0,001570	0,000613
0,970471	0,394750	0,001563	0,000617
1,969745	0,400187	0,001530	0,000612
2,969965	0,394750	0,001537	0,000607
3,970293	0,400062	0,001522	0,000609
4,969808	0,406875	0,001486	0,000605
5,969783	0,400125	0,001497	0,000599
6,971326	0,394562	0,001544	0,000609
7,971325	0,399938	0,001504	0,000602
8,970316	0,385125	0,001555	0,000599
9,970232	0,389250	0,001555	0,000605
10,971535	0,383813	0,001606	0,000616
11,969952	0,400000	0,001497	0,000599
12,969808	0,394562	0,001533	0,000605
13,969711	0,390625	0,001552	0,000606
14,969713	0,374125	0,001610	0,000602
15,969700	0,368312	0,001621	0,000597
16,971486	0,385313	0,001577	0,000608
17,970521	0,389125	0,001537	0,000598
18,969913	0,385125	0,001563	0,000602
19,970090	0,390688	0,001570	0,000613
20,970483	0,394562	0,001533	0,000605
21,969712	NaN	NaN	0,000000
0,000000	0,383688	0,001654	0,000634
0,967929	0,379625	0,001603	0,000608
1,968098	0,385250	0,001592	0,000613
2,967928	0,389250	0,001581	0,000615
3,967702	0,385313	0,001573	0,000606
4,967928	0,389313	0,001577	0,000614
5,969050	0,385313	0,001592	0,000613
6,967796	0,379812	0,001610	0,000611
7,967865	0,396375	0,001541	0,000611
8,967973	0,390875	0,001548	0,000605
9,967854	0,385375	0,001570	0,000605
10,968547	0,378188	0,001613	0,000610
11,967959	0,383813	0,001559	0,000598
12,969034	0,368437	0,001657	0,000611
13,968102	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,361063	0,001646	0,000594
0,973675	NaN	NaN	0,000000
0,000000	0,374000	0,001664	0,000623
0,972115	0,357000	0,001668	0,000596
1,971230	0,362687	0,001679	0,000609
2,971481	0,355438	0,001708	0,000607
3,971810	0,351313	0,001701	0,000598
4,972073	0,343750	0,001657	0,000570
5,972560	0,349562	0,001708	0,000597
6,971424	0,343750	0,001715	0,000590
7,971328	0,349562	0,001730	0,000605
8,972463	NaN	NaN	0,000000
0,000000	0,349625	0,001679	0,000587
0,972294	0,355312	0,001690	0,000600
1,972117	0,349625	0,001701	0,000595
2,972164	0,355438	0,001701	0,000605
3,972397	0,349562	0,001697	0,000593
4,972272	0,343750	0,001697	0,000583
5,972284	0,349562	0,001705	0,000596
6,972167	0,366687	0,001646	0,000604
7,972217	0,361063	0,001664	0,000601
8,972392	0,378063	0,001613	0,000610
9,972358	0,374188	0,001606	0,000601
10,972203	0,366812	0,001679	0,000616
11,972248	0,383625	0,001566	0,000601
12,973393	NaN	NaN	0,000000
0,000000	0,372437	0,001661	0,000619
0,967785	0,378125	0,001635	0,000618
1,967384	0,383500	0,001588	0,000609
2,965925	0,389125	0,001555	0,000605
3,966394	0,385125	0,001581	0,000609
4,965994	0,379625	0,001624	0,000617
5,967069	0,362563	0,001679	0,000609
6,965830	0,345438	0,001705	0,000589
7,966003	0,337813	0,001690	0,000571
8,966229	0,333625	0,001730	0,000577
9,965872	0,339438	0,001690	0,000574
10,966149	NaN	NaN	0,000000
0,000000	0,372312	0,001639	0,000610
0,970822	NaN	NaN	0,000000
0,000000	0,373812	0,001635	0,000611
0,971592	0,377875	0,001599	0,000604
1,972151	0,373812	0,001592	0,000595
2,971203	0,388937	0,001548	0,000602
3,971362	0,385000	0,001537	0,000592
4,970960	0,379250	0,001570	0,000595
5,971259	0,385000	0,001581	0,000609
6,971277	0,390437	0,001522	0,000594
7,971107	0,394375	0,001537	0,000606
8,971142	0,410375	0,001413	0,000580
9,971710	0,395750	0,001501	0,000594
10,971154	0,401250	0,001512	0,000606
11,971095	0,405062	0,001439	0,000583
12,971948	0,401187	0,001522	0,000611
13,970995	NaN	NaN	0,000000
0,000000	0,401313	0,001512	0,000607
0,972766	0,394375	0,001544	0,000609
1,973714	0,399750	0,001512	0,000604
2,972627	0,394313	0,001522	0,000600
3,972692	0,379437	0,001595	0,000605
4,972647	0,372188	0,001595	0,000594
5,972763	0,356687	0,001694	0,000604
6,973605	0,360750	0,001664	0,000600
7,972535	0,356750	0,001672	0,000596
8,972773	0,372250	0,001617	0,000602
9,972712	0,366625	0,001635	0,000600
10,972711	0,372250	0,001628	0,000606
11,972744	0,368250	0,001595	0,000587
12,972986	0,383437	0,001588	0,000609
13,973033	0,379437	0,001595	0,000605
14,973623	0,362563	0,001646	0,000597
15,972770	0,356687	0,001690	0,000603
16,972694	0,351062	0,001675	0,000588
17,972694	NaN	NaN	0,000000
0,000000	0,383437	0,001570	0,000602
0,970838	0,379375	0,001606	0,000609
1,970727	0,372250	0,001577	0,000587
2,971138	0,356750	0,001657	0,000591
3,971752	0,372125	0,001606	0,000598
4,970865	0,377625	0,001603	0,000605
5,970768	0,377625	0,001603	0,000605
6,972377	0,390375	0,001522	0,000594
7,970845	0,395750	0,001486	0,000588
8,971095	0,410062	0,001446	0,000593
9,972440	0,395813	0,001522	0,000603
10,972421	0,379188	0,001603	0,000608
11,972188	0,373812	0,001613	0,000603
12,971597	0,356563	0,001654	0,000590
13,971995	0,360687	0,001643	0,000592
14,970832	0,377500	0,001632	0,000616
15,970674	0,384688	0,001584	0,000609
16,972474	0,388750	0,001515	0,000589
17,971857	0,394000	0,001552	0,000611
18,971988	0,399375	0,001482	0,000592
19,971119	0,383125	0,001581	0,000606
20,970977	0,367937	0,001628	0,000599
21,970764	0,362187	0,001628	0,000590
22,970873	NaN	NaN	0,000000
0,000000	0,362312	0,001657	0,000600
0,970658	NaN	NaN	0,000000
0,000000	0,383250	0,001584	0,000607
0,968904	0,377563	0,001613	0,000609
1,968904	0,383188	0,001566	0,000600
2,969904	0,399500	0,001501	0,000599
3,969897	0,406313	0,001471	0,000598
4,968899	0,411625	0,001428	0,000588
5,968905	0,415438	0,001446	0,000601
6,968907	0,410062	0,001435	0,000588
7,968897	0,404875	0,001490	0,000603
8,968904	0,400938	0,001468	0,000588
9,969252	0,406313	0,001461	0,000593
10,969251	0,410062	0,001464	0,000600
11,968837	0,395562	0,001508	0,000596
12,968799	0,410000	0,001493	0,000612
13,970619	0,415125	0,001406	0,000584
14,969621	0,400750	0,001515	0,000607
15,969177	0,384688	0,001555	0,000598
16,969043	0,388750	0,001493	0,000581
17,970253	0,393937	0,001537	0,000605
18,969355	0,390125	0,001555	0,000607
19,969731	0,373500	0,001592	0,000594
20,970224	NaN	NaN	0,000000
0,000000	0,362000	0,001610	0,000583
0,974953	0,356312	0,001650	0,000588
1,976353	0,361938	0,001643	0,000595
2,974774	0,354750	0,001675	0,000594
3,974730	0,350687	0,001686	0,000591
4,974900	0,356312	0,001675	0,000597
5,975801	0,362063	0,001639	0,000593
6,974818	0,366250	0,001617	0,000592
7,975292	0,362063	0,001661	0,000601
8,974855	0,354812	0,001661	0,000589
9,974630	0,350625	0,001705	0,000598
10,975049	0,343187	0,001690	0,000580
11,976305	0,362187	0,001675	0,000607
12,974937	0,377500	0,001581	0,000597
13,975006	0,362125	0,001624	0,000588
14,974638	0,379063	0,001581	0,000599
15,974771	0,373375	0,001577	0,000589
16,974629	0,388562	0,001566	0,000609
17,975015	0,393875	0,001519	0,000598
18,974946	0,399250	0,001453	0,000580
19,974669	0,393937	0,001522	0,000600
20,975208	NaN	NaN	0,000000
0,000000	0,393875	0,001512	0,000595
0,969936	0,390125	0,001537	0,000600
1,969270	0,393875	0,001522	0,000600
2,969033	0,379063	0,001570	0,000595
3,968926	0,383000	0,001584	0,000607
4,968945	0,379063	0,001606	0,000609
5,968914	0,371875	0,001635	0,000608
6,969066	0,379000	0,001599	0,000606
7,969086	0,373375	0,001613	0,000602
8,968914	NaN	NaN	0,000000
0,000000	0,384562	0,001570	0,000604
0,970383	0,390062	0,001544	0,000602
1,970270	0,384562	0,001584	0,000609
2,970846	0,377375	0,001584	0,000598
3,971906	0,382937	0,001552	0,000594
4,971698	0,377188	0,001570	0,000592
5,970273	0,384437	0,001555	0,000598
6,970203	NaN	NaN	0,000000
0,000000	0,361875	0,001654	0,000598
0,968934	0,377250	0,001588	0,000599
1,970138	0,393562	0,001490	0,000586
2,969261	NaN	NaN	0,000000
0,000000	0,393750	0,001497	0,000589
0,972634	0,388250	0,001522	0,000591
1,972639	0,382625	0,001573	0,000602
2,972066	0,398875	0,001471	0,000587
3,972614	0,404125	0,001461	0,000590
4,972267	0,378625	0,001581	0,000598
5,972616	0,372937	0,001603	0,000598
6,973036	NaN	NaN	0,000000
0,000000	0,382500	0,001530	0,000585
0,973052	0,398813	0,001471	0,000587
1,973220	0,404000	0,001446	0,000584
2,974165	0,398625	0,001461	0,000582
3,973142	0,394688	0,001519	0,000599
4,973017	0,389500	0,001504	0,000586
5,973397	0,383937	0,001577	0,000605
6,974391	0,378437	0,001581	0,000598
7,974558	0,383937	0,001552	0,000596
8,973142	0,389375	0,001548	0,000603
9,973176	0,372750	0,001584	0,000591
10,974641	0,389250	0,001522	0,000593
11,974844	0,382188	0,001559	0,000596
12,973595	NaN	NaN	0,000000
0,000000	0,383813	0,001533	0,000589
0,970076	0,378250	0,001530	0,000579
1,971428	0,383875	0,001544	0,000593
2,971679	0,378250	0,001595	0,000603
3,970025	0,372688	0,001566	0,000584
4,971634	0,378250	0,001563	0,000591
5,970038	0,370937	0,001566	0,000581
6,970220	0,355687	0,001683	0,000599
7,971719	0,371000	0,001592	0,000590
8,971143	0,376688	0,001566	0,000590
9,970110	0,382312	0,001570	0,000600
10,971426	NaN	NaN	0,000000
0,000000	0,372750	0,001577	0,000588
0,968908	0,367000	0,001595	0,000585
1,969213	0,359687	0,001606	0,000578
2,969202	0,365500	0,001584	0,000579
3,968973	0,361438	0,001595	0,000577
4,969956	0,355875	0,001624	0,000578
5,968973	0,359750	0,001650	0,000594
6,970641	0,365563	0,001581	0,000578
7,970212	0,359625	0,001584	0,000570
8,970150	NaN	NaN	0,000000
0,000000	0,348313	0,001657	0,000577
0,971006	0,344125	0,001679	0,000578
1,970366	0,349938	0,001635	0,000572
2,971293	0,344062	0,001686	0,000580
3,971240	0,359750	0,001628	0,000586
4,970050	0,376563	0,001603	0,000603
5,971187	0,383813	0,001548	0,000594
6,970061	0,378188	0,001544	0,000584
7,970457	0,361438	0,001675	0,000606
8,971712	0,367125	0,001610	0,000591
9,969888	0,359875	0,001650	0,000594
10,970519	0,354250	0,001635	0,000579
11,970579	0,354250	0,001635	0,000579
12,970300	0,367187	0,001613	0,000592
13,971818	0,371188	0,001559	0,000579
14,969927	0,365625	0,001624	0,000594
15,970053	NaN	NaN	0,000000
0,000000	0,367187	0,001610	0,000591
0,971208	0,359938	0,001643	0,000591
1,971222	0,365563	0,001603	0,000586
2,971257	0,361563	0,001643	0,000594
3,971229	0,356000	0,001621	0,000577
4,972397	0,360000	0,001603	0,000577
5,971264	NaN	NaN	0,000000
0,000000	0,361625	0,001650	0,000597
0,970445	0,365687	0,001603	0,000586
1,971161	0,361500	0,001606	0,000581
2,970822	NaN	NaN	0,000000
0,000000	0,383875	0,001541	0,000591
0,977545	0,387875	0,001501	0,000582
1,977835	0,371063	0,001610	0,000597
2,977316	0,376875	0,001599	0,000603
3,976305	0,372875	0,001588	0,000592
4,976466	0,355812	0,001654	0,000588
5,976498	0,371125	0,001577	0,000585
6,976387	0,376812	0,001548	0,000583
7,976542	0,361438	0,001621	0,000586
8,976317	0,365500	0,001628	0,000595
9,976609	NaN	NaN	0,000000
0,000000	0,389437	0,001519	0,000591
0,976029	0,393250	0,001501	0,000590
1,975695	0,393250	0,001501	0,000590
2,976980	0,393062	0,001461	0,000574
3,976346	0,367125	0,001573	0,000578
4,976133	0,382188	0,001548	0,000592
5,975722	0,376750	0,001541	0,000580
6,976900	0,361375	0,001675	0,000605
7,975824	0,365438	0,001603	0,000586
8,975915	0,382188	0,001555	0,000594
9,975932	0,387813	0,001541	0,000597
10,976082	0,393000	0,001504	0,000591
11,975902	NaN	NaN	0,000000
0,000000	0,382312	0,001530	0,000585
0,971107	0,366938	0,001599	0,000587
1,969878	0,382188	0,001552	0,000593
2,970069	NaN	NaN	0,000000
0,000000	0,393125	0,001530	0,000601
0,978527	0,399875	0,001468	0,000587
1,978857	0,405250	0,001424	0,000577
2,978103	0,399813	0,001450	0,000580
3,977705	0,403875	0,001435	0,000580
4,977588	0,400000	0,001453	0,000581
5,978932	NaN	NaN	0,000000
0,000000	0,400000	0,001461	0,000584
0,970692	0,394688	0,001493	0,000589
1,970119	0,389313	0,001508	0,000587
2,970143	0,383875	0,001548	0,000594
3,971032	0,378437	0,001544	0,000584
4,970026	0,393188	0,001512	0,000594
5,970187	0,387875	0,001541	0,000598
6,970119	0,383875	0,001537	0,000590
7,970101	0,378437	0,001559	0,000590
8,971165	0,383813	0,001519	0,000583
9,971568	0,378375	0,001559	0,000590
10,971198	0,383875	0,001508	0,000579
11,970195	0,387813	0,001515	0,000588
12,971485	0,403938	0,001468	0,000593
13,970067	0,400062	0,001446	0,000578
14,970610	0,393250	0,001468	0,000577
15,970124	0,389562	0,001522	0,000593
16,970300	0,394813	0,001482	0,000585
17,970122	0,378437	0,001573	0,000595
18,971148	0,382375	0,001544	0,000590
19,971331	0,387875	0,001555	0,000603
20,970002	0,393250	0,001501	0,000590
21,970263	NaN	NaN	0,000000
0,000000	0,382188	0,001537	0,000587
0,969568	0,398625	0,001493	0,000595
1,969772	0,393125	0,001522	0,000599
2,969942	0,398500	0,001464	0,000583
3,969767	0,393125	0,001471	0,000578
4,969868	0,398562	0,001482	0,000591
5,971163	0,394562	0,001446	0,000571
6,969955	0,408938	0,001453	0,000594
7,970494	0,405125	0,001446	0,000586
8,970966	0,399813	0,001471	0,000588
9,971523	0,392688	0,001464	0,000575
10,969891	0,376500	0,001595	0,000601
11,970971	0,382063	0,001530	0,000584
12,969760	0,366875	0,001617	0,000593
13,969849	0,372375	0,001570	0,000585
14,969720	0,366875	0,001581	0,000580
15,969998	0,349813	0,001657	0,000580
16,970531	0,365438	0,001632	0,000596
17,969690	0,382312	0,001541	0,000589
18,970691	0,387688	0,001482	0,000575
19,969614	0,372625	0,001566	0,000584
20,969756	0,376750	0,001588	0,000598
21,970022	0,393125	0,001486	0,000584
22,970126	0,389250	0,001544	0,000601
23,969895	0,393188	0,001457	0,000573
24,969979	0,387750	0,001512	0,000586
25,969591	0,383750	0,001544	0,000593
26,970006	0,387937	0,001544	0,000599
27,970792	0,403938	0,001468	0,000593
28,970757	0,409125	0,001486	0,000608
29,969671	0,415812	0,001413	0,000588
30,971135	0,419375	0,001362	0,000571
31,971381	0,414375	0,001399	0,000580
32,970293	0,400125	0,001482	0,000593
33,969831	0,394688	0,001497	0,000591
34,969846	0,387813	0,001519	0,000589
35,969766	0,382063	0,001537	0,000587
36,970925	0,367063	0,001610	0,000591
37,969690	0,371125	0,001603	0,000595
38,970018	0,371125	0,001603	0,000595
39,970834	0,393188	0,001515	0,000596
40,969572	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,400125	0,001461	0,000584
0,972162	0,414375	0,001424	0,000590
1,972622	NaN	NaN	0,000000
0,000000	0,393125	0,001501	0,000590
0,972415	0,387688	0,001533	0,000594
1,971906	0,394562	0,001508	0,000595
2,971134	0,389188	0,001508	0,000587
3,971245	0,394688	0,001519	0,000599
4,971260	0,387750	0,001522	0,000590
5,971175	0,403750	0,001424	0,000575
6,971639	0,399938	0,001508	0,000603
7,972360	0,383813	0,001563	0,000600
8,971083	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,403875	0,001417	0,000572
0,971825	0,378188	0,001530	0,000579
1,972142	0,393062	0,001493	0,000587
2,971933	0,398625	0,001497	0,000597
3,972779	0,404000	0,001479	0,000597
4,972169	0,410625	0,001453	0,000597
5,972067	0,394625	0,001512	0,000596
6,973019	0,398562	0,001504	0,000600
7,973369	0,414312	0,001388	0,000575
8,972265	0,398437	0,001464	0,000583
9,972178	0,393062	0,001461	0,000574
10,973219	0,387750	0,001512	0,000586
11,971855	0,383813	0,001544	0,000593
12,972618	0,398500	0,001493	0,000595
13,972944	0,394625	0,001497	0,000591
14,971785	0,389188	0,001555	0,000605
15,971846	0,394625	0,001501	0,000592
16,972172	0,389313	0,001519	0,000591
17,971965	0,382188	0,001566	0,000599
18,972661	0,378125	0,001588	0,000600
19,971766	0,393062	0,001515	0,000596
20,972654	0,378063	0,001533	0,000580
21,972020	0,383500	0,001548	0,000594
22,971870	0,366750	0,001606	0,000589
23,973299	0,382063	0,001563	0,000597
24,973303	0,387562	0,001522	0,000590
25,972102	0,393062	0,001486	0,000584
26,972068	0,398500	0,001486	0,000592
27,972169	0,394625	0,001497	0,000591
28,973187	NaN	NaN	0,000000
0,000000	0,393250	0,001501	0,000590
0,971413	0,398687	0,001475	0,000588
1,972110	NaN	NaN	0,000000
0,000000	0,378312	0,001544	0,000584
0,972286	0,372563	0,001595	0,000594
1,972315	0,376625	0,001563	0,000588
2,973246	0,372688	0,001595	0,000595
3,972744	0,378312	0,001570	0,000594
4,972350	0,372688	0,001610	0,000600
5,972367	0,376563	0,001559	0,000587
6,972444	0,383750	0,001530	0,000587
7,972286	0,389437	0,001508	0,000587
8,972671	0,394688	0,001493	0,000589
9,973957	0,400000	0,001464	0,000586
10,973382	0,393188	0,001464	0,000576
11,973936	0,376625	0,001544	0,000582
12,973023	0,382188	0,001559	0,000596
13,973672	0,387813	0,001468	0,000569
14,972371	0,382188	0,001552	0,000593
15,972232	0,387688	0,001504	0,000583
16,973760	0,394688	0,001508	0,000595
17,973527	0,399938	0,001450	0,000580
18,972368	0,394625	0,001475	0,000582
19,972137	0,398500	0,001464	0,000583
20,973256	0,414500	0,001428	0,000592
21,973287	0,429500	0,001297	0,000557
22,973231	0,415875	0,001362	0,000566
23,972299	0,398500	0,001453	0,000579
24,972237	0,415875	0,001402	0,000583
25,972263	0,410625	0,001413	0,000580
26,972353	0,405438	0,001413	0,000573
27,973076	0,410750	0,001395	0,000573
28,972405	0,424812	0,001300	0,000552
29,972952	0,419625	0,001362	0,000572
30,973744	0,416063	0,001391	0,000579
31,972160	0,419625	0,001348	0,000565
32,972815	0,416000	0,001380	0,000574
33,972227	0,398687	0,001501	0,000598
34,972159	0,405562	0,001446	0,000586
35,972631	0,409375	0,001424	0,000583
36,972130	0,414625	0,001377	0,000571
37,972235	0,398625	0,001446	0,000576
38,973371	0,383750	0,001530	0,000587
39,972730	0,378250	0,001522	0,000576
40,972155	0,383750	0,001526	0,000586
41,973752	0,376563	0,001537	0,000579
42,972228	0,394625	0,001471	0,000581
43,972176	0,376625	0,001548	0,000583
44,973947	0,383813	0,001530	0,000587
45,972366	0,378063	0,001544	0,000584
46,972373	0,372563	0,001570	0,000585
47,972463	0,389250	0,001537	0,000598
48,972146	0,372500	0,001584	0,000590
49,972482	0,387688	0,001541	0,000597
50,972373	0,383688	0,001573	0,000604
51,972394	0,366812	0,001599	0,000587
52,972065	0,382125	0,001526	0,000583
53,973366	0,389188	0,001512	0,000588
54,972305	0,383625	0,001552	0,000595
55,972477	0,366812	0,001606	0,000589
56,972479	0,382188	0,001588	0,000607
57,973775	0,389313	0,001563	0,000608
58,972371	0,393188	0,001504	0,000591
59,973510	0,398500	0,001471	0,000586
60,974016	0,403938	0,001453	0,000587
61,972672	0,403938	0,001453	0,000587
62,972159	0,404000	0,001482	0,000599
63,972306	NaN	NaN	0,000000
0,000000	0,414625	0,001380	0,000572
0,968628	0,400062	0,001482	0,000593
1,968925	0,405562	0,001471	0,000597
2,969798	0,400125	0,001468	0,000587
3,970252	0,405500	0,001442	0,000585
4,968931	0,389250	0,001515	0,000590
5,969545	0,383813	0,001522	0,000584
6,969392	0,387562	0,001512	0,000586
7,968638	0,382063	0,001548	0,000591
8,969543	0,398562	0,001461	0,000582
9,969047	0,394562	0,001493	0,000589
10,969011	0,400000	0,001471	0,000589
11,968882	0,403813	0,001450	0,000585
12,968721	0,389188	0,001504	0,000585
13,969305	0,393125	0,001479	0,000581
14,968997	0,376437	0,001559	0,000587
15,970581	0,372375	0,001581	0,000589
16,970192	0,387813	0,001512	0,000586
17,968656	0,393062	0,001501	0,000590
18,969160	0,398375	0,001486	0,000592
19,969052	0,383625	0,001559	0,000598
20,970067	0,366750	0,001599	0,000586
21,968889	0,360938	0,001588	0,000573
22,970413	0,365063	0,001621	0,000592
23,969378	0,372250	0,001570	0,000584
